,Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
875,Mexico,Liga MX,2014/2015,08/02/2015,01:00,U.A.N.L.- Tigres,Puebla,1,0,H,1.76,3.55,5.51,1.8,3.7,6.0,1.69,3.39,5.28
876,Mexico,Liga MX,2014/2015,08/02/2015,02:06,Pachuca,Toluca,1,1,D,2.84,3.15,2.77,2.84,3.18,2.9,2.64,3.01,2.73
877,Mexico,Liga MX,2014/2015,08/02/2015,03:00,Chiapas,Club Tijuana,2,2,D,2.26,3.29,3.56,2.27,3.34,3.9,2.16,3.17,3.35
878,Mexico,Liga MX,2014/2015,08/02/2015,18:00,U.N.A.M.- Pumas,Club Leon,1,3,A,2.75,3.32,2.78,2.88,3.32,2.94,2.61,3.13,2.68
879,Mexico,Liga MX,2014/2015,08/02/2015,23:00,Leones Negros,Atlas,0,2,A,2.38,3.06,3.56,2.58,3.1,3.7,2.34,2.94,3.25
880,Mexico,Liga MX,2014/2015,14/02/2015,01:30,Queretaro,Cruz Azul,1,2,A,2.99,3.01,2.79,3.25,3.1,2.92,2.88,2.91,2.62
881,Mexico,Liga MX,2014/2015,14/02/2015,03:30,Club Tijuana,U.N.A.M.- Pumas,3,0,H,2.01,3.56,4.1,2.03,3.56,4.4,1.94,3.32,3.87
882,Mexico,Liga MX,2014/2015,14/02/2015,23:00,Club America,Chiapas,5,0,H,1.53,4.05,7.74,1.67,4.05,7.74,1.54,3.8,6.09
883,Mexico,Liga MX,2014/2015,14/02/2015,23:00,Puebla,Monterrey,2,0,H,2.54,3.13,3.21,2.58,3.2,3.5,2.38,3.01,3.09
884,Mexico,Liga MX,2014/2015,15/02/2015,01:00,U.A.N.L.- Tigres,Monarcas,1,0,H,1.57,4.11,6.82,1.64,4.11,7.0,1.55,3.75,6.04
885,Mexico,Liga MX,2014/2015,15/02/2015,02:06,Club Leon,Leones Negros,2,1,H,1.71,3.89,5.48,1.85,3.89,5.48,1.72,3.53,4.73
886,Mexico,Liga MX,2014/2015,15/02/2015,03:00,Atlas,Pachuca,1,3,A,2.45,3.19,3.3,2.45,3.2,3.65,2.25,3.05,3.28
887,Mexico,Liga MX,2014/2015,15/02/2015,18:00,Toluca,Santos Laguna,2,2,D,2.19,3.51,3.51,2.25,3.51,3.51,2.16,3.25,3.28
888,Mexico,Liga MX,2014/2015,15/02/2015,23:00,Guadalajara Chivas,Veracruz,0,0,D,2.29,3.09,3.75,2.5,3.2,3.8,2.18,3.02,3.5
889,Mexico,Liga MX,2014/2015,21/02/2015,01:30,Monarcas,Puebla,1,2,A,2.39,3.18,3.35,2.48,3.25,3.47,2.31,3.09,3.12
890,Mexico,Liga MX,2014/2015,21/02/2015,02:30,Veracruz,Toluca,3,0,H,2.78,3.08,2.93,2.94,3.16,2.93,2.67,2.97,2.73
891,Mexico,Liga MX,2014/2015,21/02/2015,03:30,Santos Laguna,Atlas,0,1,A,1.74,3.9,5.21,1.87,3.9,5.21,1.74,3.59,4.52
892,Mexico,Liga MX,2014/2015,21/02/2015,23:00,Cruz Azul,Guadalajara Chivas,1,2,A,1.76,3.44,5.99,1.8,3.6,5.99,1.71,3.34,5.22
893,Mexico,Liga MX,2014/2015,22/02/2015,01:00,Monterrey,Queretaro,2,1,H,2.07,3.3,4.19,2.15,3.35,4.55,2.04,3.17,3.68
894,Mexico,Liga MX,2014/2015,22/02/2015,02:06,Pachuca,Club Leon,2,1,H,2.52,3.27,3.1,2.68,3.31,3.18,2.48,3.1,2.84
895,Mexico,Liga MX,2014/2015,22/02/2015,03:00,Chiapas,U.A.N.L.- Tigres,1,0,H,3.01,3.14,2.63,3.1,3.14,2.8,2.82,3.0,2.56
896,Mexico,Liga MX,2014/2015,22/02/2015,18:00,U.N.A.M.- Pumas,Club America,0,1,A,3.32,3.32,2.36,3.65,3.32,2.45,3.34,3.18,2.17
897,Mexico,Liga MX,2014/2015,22/02/2015,23:00,Leones Negros,Club Tijuana,0,1,A,2.76,3.16,2.85,2.8,3.16,3.14,2.6,3.01,2.77
898,Mexico,Liga MX,2014/2015,28/02/2015,01:30,Monarcas,Chiapas,3,2,H,2.43,3.35,3.18,2.5,3.35,3.25,2.37,3.14,2.99
899,Mexico,Liga MX,2014/2015,28/02/2015,03:30,Club Tijuana,Pachuca,3,2,H,1.93,3.7,4.25,2.0,3.7,4.5,1.91,3.38,3.9
900,Mexico,Liga MX,2014/2015,28/02/2015,23:00,Club America,Leones Negros,0,1,A,1.5,4.27,7.97,1.51,4.27,8.23,1.45,4.04,7.21
901,Mexico,Liga MX,2014/2015,28/02/2015,23:00,Puebla,Queretaro,4,1,H,2.44,3.04,3.41,2.5,3.17,3.55,2.32,3.02,3.16
902,Mexico,Liga MX,2014/2015,01/03/2015,01:00,U.A.N.L.- Tigres,U.N.A.M.- Pumas,3,0,H,1.81,3.52,5.18,1.87,3.52,5.26,1.78,3.35,4.68
903,Mexico,Liga MX,2014/2015,01/03/2015,02:06,Club Leon,Santos Laguna,2,1,H,2.19,3.69,3.3,2.2,3.72,3.65,2.13,3.36,3.24
904,Mexico,Liga MX,2014/2015,01/03/2015,03:00,Atlas,Veracruz,0,3,A,2.85,3.03,2.91,2.92,3.1,2.91,2.67,2.97,2.73
905,Mexico,Liga MX,2014/2015,01/03/2015,18:00,Toluca,Cruz Azul,1,0,H,2.91,3.07,2.81,2.91,3.25,2.94,2.63,2.99,2.76
906,Mexico,Liga MX,2014/2015,01/03/2015,23:00,Guadalajara Chivas,Monterrey,3,0,H,2.4,3.08,3.52,2.48,3.2,3.65,2.31,3.04,3.18
907,Mexico,Liga MX,2014/2015,07/03/2015,01:00,Veracruz,Club Leon,1,0,H,2.78,3.22,2.81,2.78,3.25,2.9,2.57,3.1,2.73
908,Mexico,Liga MX,2014/2015,07/03/2015,01:30,Queretaro,Guadalajara Chivas,1,0,H,2.33,3.04,3.73,2.38,3.12,3.8,2.25,3.02,3.35
909,Mexico,Liga MX,2014/2015,07/03/2015,23:00,Cruz Azul,Atlas,1,1,D,1.86,3.54,4.86,1.86,3.7,6.0,1.76,3.33,4.84
910,Mexico,Liga MX,2014/2015,08/03/2015,01:00,Monterrey,Toluca,3,2,H,2.62,3.07,3.1,2.62,3.2,3.25,2.42,3.06,2.99
911,Mexico,Liga MX,2014/2015,08/03/2015,01:00,Santos Laguna,Club Tijuana,1,1,D,2.04,3.61,3.85,2.11,3.63,3.85,2.0,3.37,3.56
912,Mexico,Liga MX,2014/2015,08/03/2015,02:06,Pachuca,Club America,0,0,D,3.59,3.33,2.23,3.59,3.43,2.32,3.24,3.22,2.19
913,Mexico,Liga MX,2014/2015,08/03/2015,03:00,Chiapas,Puebla,2,2,D,2.1,3.39,3.93,2.22,3.4,4.0,2.05,3.19,3.63
914,Mexico,Liga MX,2014/2015,08/03/2015,18:00,U.N.A.M.- Pumas,Monarcas,2,1,H,2.31,3.32,3.45,2.38,3.32,3.75,2.17,3.17,3.37
915,Mexico,Liga MX,2014/2015,08/03/2015,23:00,Leones Negros,U.A.N.L.- Tigres,2,1,H,3.54,3.02,2.44,3.54,3.1,2.8,3.06,2.92,2.47
916,Mexico,Liga MX,2014/2015,14/03/2015,01:30,Monarcas,Leones Negros,0,1,A,2.37,3.22,3.41,2.45,3.22,3.41,2.3,3.06,3.17
917,Mexico,Liga MX,2014/2015,14/03/2015,03:30,Club Tijuana,Veracruz,3,1,H,1.87,3.67,4.52,2.0,3.67,4.75,1.86,3.36,4.18
918,Mexico,Liga MX,2014/2015,14/03/2015,23:00,Club America,Santos Laguna,1,0,H,1.68,3.93,5.62,1.8,3.99,5.8,1.67,3.62,4.98
919,Mexico,Liga MX,2014/2015,14/03/2015,23:00,Puebla,Guadalajara Chivas,1,2,A,2.49,3.06,3.26,2.55,3.17,3.3,2.41,3.01,3.03
920,Mexico,Liga MX,2014/2015,15/03/2015,01:00,U.A.N.L.- Tigres,Pachuca,2,1,H,1.86,3.59,4.77,1.95,3.65,4.85,1.84,3.35,4.32
921,Mexico,Liga MX,2014/2015,15/03/2015,02:06,Club Leon,Cruz Azul,2,2,D,2.57,3.43,2.86,2.68,3.43,3.0,2.49,3.09,2.83
922,Mexico,Liga MX,2014/2015,15/03/2015,03:00,Atlas,Monterrey,2,1,H,2.29,3.15,3.55,2.3,3.25,3.6,2.22,3.07,3.33
923,Mexico,Liga MX,2014/2015,15/03/2015,03:00,Chiapas,U.N.A.M.- Pumas,0,2,A,2.09,3.42,3.93,2.1,3.42,4.15,2.01,3.24,3.72
924,Mexico,Liga MX,2014/2015,15/03/2015,18:00,Toluca,Queretaro,1,0,H,2.31,3.29,3.46,2.35,3.4,4.14,2.11,3.2,3.48
925,Mexico,Liga MX,2014/2015,21/03/2015,01:30,Queretaro,Atlas,2,0,H,2.17,3.21,3.9,2.31,3.21,3.9,2.21,3.07,3.38
926,Mexico,Liga MX,2014/2015,21/03/2015,02:30,Veracruz,Club America,4,0,H,3.62,3.1,2.32,3.62,3.15,2.4,3.26,3.01,2.29
927,Mexico,Liga MX,2014/2015,21/03/2015,03:30,Santos Laguna,U.A.N.L.- Tigres,2,2,D,2.47,3.29,3.12,2.56,3.29,3.3,2.42,3.07,2.95
928,Mexico,Liga MX,2014/2015,21/03/2015,23:00,Cruz Azul,Club Tijuana,2,1,H,1.83,3.6,4.94,2.0,3.65,4.94,1.84,3.37,4.25
929,Mexico,Liga MX,2014/2015,22/03/2015,01:00,Monterrey,Club Leon,5,1,H,2.31,3.45,3.3,2.4,3.46,3.4,2.26,3.24,3.08
930,Mexico,Liga MX,2014/2015,22/03/2015,02:06,Pachuca,Monarcas,2,0,H,2.01,3.82,3.8,2.01,3.82,4.1,1.95,3.42,3.72
931,Mexico,Liga MX,2014/2015,22/03/2015,03:00,Leones Negros,Chiapas,0,1,A,2.65,3.16,3.02,2.65,3.2,3.25,2.42,3.06,2.97
932,Mexico,Liga MX,2014/2015,22/03/2015,18:00,U.N.A.M.- Pumas,Puebla,2,1,H,2.27,3.3,3.57,2.27,3.3,3.75,2.16,3.16,3.37
933,Mexico,Liga MX,2014/2015,22/03/2015,23:00,Guadalajara Chivas,Toluca,1,0,H,2.43,3.18,3.35,2.43,3.21,3.45,2.32,3.06,3.14
934,Mexico,Liga MX,2014/2015,04/04/2015,02:30,Monarcas,Santos Laguna,0,1,A,2.47,3.57,2.95,2.6,3.57,2.98,2.42,3.21,2.84
935,Mexico,Liga MX,2014/2015,05/04/2015,00:00,Club America,Cruz Azul,1,0,H,2.17,3.3,3.82,2.3,3.3,3.87,2.08,3.16,3.57
936,Mexico,Liga MX,2014/2015,05/04/2015,00:00,Puebla,Toluca,0,1,A,2.53,3.21,3.11,2.56,3.21,3.11,2.42,3.07,2.95
937,Mexico,Liga MX,2014/2015,05/04/2015,02:00,Chiapas,Pachuca,2,2,D,2.32,3.42,3.32,2.33,3.45,3.6,2.15,3.24,3.3
938,Mexico,Liga MX,2014/2015,05/04/2015,02:00,U.A.N.L.- Tigres,Veracruz,3,1,H,1.76,3.61,5.53,1.87,3.65,5.53,1.76,3.37,4.7
939,Mexico,Liga MX,2014/2015,05/04/2015,03:06,Club Leon,Queretaro,4,5,A,1.9,3.69,4.38,2.0,3.7,4.55,1.9,3.4,3.89
940,Mexico,Liga MX,2014/2015,05/04/2015,04:00,Atlas,Guadalajara Chivas,1,1,D,2.42,3.07,3.49,2.67,3.1,3.49,2.38,2.95,3.14
941,Mexico,Liga MX,2014/2015,05/04/2015,04:00,Club Tijuana,Monterrey,3,4,A,2.19,3.45,3.55,2.22,3.6,4.22,2.02,3.35,3.55
942,Mexico,Liga MX,2014/2015,05/04/2015,18:00,U.N.A.M.- Pumas,Leones Negros,2,0,H,2.01,3.38,4.35,2.02,3.4,4.35,1.97,3.2,3.92
943,Mexico,Liga MX,2014/2015,11/04/2015,01:30,Queretaro,Club Tijuana,2,1,H,2.09,3.56,3.75,2.33,3.56,3.75,2.11,3.28,3.39
944,Mexico,Liga MX,2014/2015,11/04/2015,02:30,Veracruz,Monarcas,1,1,D,1.88,3.5,4.83,1.9,3.65,5.5,1.8,3.41,4.39
945,Mexico,Liga MX,2014/2015,11/04/2015,03:30,Santos Laguna,Chiapas,4,3,H,1.9,3.7,4.37,2.13,3.74,4.37,1.94,3.39,3.76
946,Mexico,Liga MX,2014/2015,11/04/2015,23:00,Cruz Azul,U.A.N.L.- Tigres,2,0,H,2.12,3.38,3.89,2.22,3.5,4.4,2.0,3.26,3.73
947,Mexico,Liga MX,2014/2015,12/04/2015,01:00,Monterrey,Club America,1,1,D,3.23,3.41,2.36,3.3,3.41,2.62,2.92,3.21,2.37
948,Mexico,Liga MX,2014/2015,12/04/2015,02:06,Pachuca,U.N.A.M.- Pumas,3,1,H,2.01,3.66,3.93,2.06,3.66,4.1,1.98,3.33,3.67
949,Mexico,Liga MX,2014/2015,12/04/2015,03:00,Leones Negros,Puebla,1,1,D,2.54,3.06,3.3,2.54,3.1,3.7,2.38,2.98,3.11
950,Mexico,Liga MX,2014/2015,12/04/2015,18:00,Toluca,Atlas,0,0,D,1.95,3.43,4.5,2.02,3.43,4.5,1.93,3.24,3.98
951,Mexico,Liga MX,2014/2015,12/04/2015,23:00,Guadalajara Chivas,Club Leon,1,0,H,2.47,3.35,3.12,2.5,3.5,3.5,2.25,3.2,3.14
952,Mexico,Liga MX,2014/2015,18/04/2015,01:30,Monarcas,Cruz Azul,2,0,H,4.13,3.43,2.03,4.7,3.45,2.2,3.78,3.22,2.0
953,Mexico,Liga MX,2014/2015,18/04/2015,02:30,Chiapas,Veracruz,1,1,D,2.02,3.6,3.96,2.25,3.6,4.0,2.03,3.26,3.57
954,Mexico,Liga MX,2014/2015,18/04/2015,03:30,Club Tijuana,Guadalajara Chivas,1,1,D,1.93,3.6,4.3,2.25,3.6,4.45,1.95,3.35,3.8
955,Mexico,Liga MX,2014/2015,18/04/2015,23:00,Club America,Queretaro,0,4,A,1.59,4.15,6.22,1.67,4.15,6.5,1.58,3.78,5.61
956,Mexico,Liga MX,2014/2015,18/04/2015,23:00,Puebla,Atlas,0,1,A,2.27,3.23,3.56,2.36,3.33,3.6,2.21,3.12,3.3
957,Mexico,Liga MX,2014/2015,19/04/2015,01:00,U.A.N.L.- Tigres,Monterrey,3,0,H,2.0,3.67,3.94,2.0,3.75,4.5,1.89,3.42,3.93
958,Mexico,Liga MX,2014/2015,19/04/2015,02:06,Club Leon,Toluca,1,1,D,2.09,3.62,3.63,2.18,3.62,3.85,2.08,3.33,3.39
959,Mexico,Liga MX,2014/2015,19/04/2015,18:00,U.N.A.M.- Pumas,Santos Laguna,1,0,H,2.39,3.49,3.13,2.47,3.5,3.14,2.32,3.26,2.95
960,Mexico,Liga MX,2014/2015,19/04/2015,23:00,Leones Negros,Pachuca,1,1,D,2.67,3.28,2.9,2.77,3.28,3.13,2.56,3.05,2.8
961,Mexico,Liga MX,2014/2015,25/04/2015,01:30,Queretaro,U.A.N.L.- Tigres,1,3,A,2.93,3.21,2.69,2.93,3.3,2.82,2.72,3.07,2.61
962,Mexico,Liga MX,2014/2015,25/04/2015,02:30,Veracruz,U.N.A.M.- Pumas,3,3,D,2.24,3.32,3.62,2.31,3.4,3.86,2.12,3.15,3.48
963,Mexico,Liga MX,2014/2015,25/04/2015,03:30,Santos Laguna,Leones Negros,1,0,H,1.77,3.8,5.08,1.84,3.8,5.7,1.74,3.49,4.7
964,Mexico,Liga MX,2014/2015,25/04/2015,23:00,Cruz Azul,Chiapas,0,1,A,1.6,3.92,6.87,1.65,3.94,7.7,1.58,3.64,5.97
965,Mexico,Liga MX,2014/2015,26/04/2015,01:00,Monterrey,Monarcas,1,0,H,1.67,4.03,5.56,1.77,4.03,5.56,1.66,3.56,5.12
966,Mexico,Liga MX,2014/2015,26/04/2015,02:06,Pachuca,Puebla,2,1,H,2.21,3.4,3.62,2.21,3.4,4.6,2.02,3.22,3.75
967,Mexico,Liga MX,2014/2015,26/04/2015,03:00,Atlas,Club Leon,3,2,H,2.46,3.35,3.13,2.46,3.35,3.56,2.29,3.2,3.06
968,Mexico,Liga MX,2014/2015,26/04/2015,18:00,Toluca,Club Tijuana,2,0,H,2.04,3.6,3.85,2.1,3.6,4.08,1.99,3.33,3.65
969,Mexico,Liga MX,2014/2015,27/04/2015,00:30,Guadalajara Chivas,Club America,1,1,D,3.21,3.14,2.53,3.21,3.2,2.69,2.94,3.02,2.47
970,Mexico,Liga MX,2014/2015,02/05/2015,01:30,Monarcas,Queretaro,1,2,A,3.08,3.29,2.52,3.1,3.35,2.52,2.91,3.17,2.39
971,Mexico,Liga MX,2014/2015,02/05/2015,03:30,Club Tijuana,Atlas,1,2,A,2.03,3.45,4.09,2.1,3.5,4.1,2.0,3.28,3.68
972,Mexico,Liga MX,2014/2015,02/05/2015,23:00,Puebla,Club Leon,2,0,H,2.28,3.36,3.41,2.37,3.36,3.8,2.16,3.21,3.31
973,Mexico,Liga MX,2014/2015,03/05/2015,01:00,Club America,Toluca,3,1,H,1.71,3.72,5.7,1.81,3.72,5.7,1.74,3.41,4.83
974,Mexico,Liga MX,2014/2015,03/05/2015,01:00,U.A.N.L.- Tigres,Guadalajara Chivas,2,1,H,1.75,3.54,5.73,1.84,3.57,5.73,1.75,3.3,4.96
975,Mexico,Liga MX,2014/2015,03/05/2015,02:06,Pachuca,Santos Laguna,2,3,A,2.22,3.63,3.3,2.37,3.63,3.32,2.22,3.33,3.06
976,Mexico,Liga MX,2014/2015,03/05/2015,03:00,Chiapas,Monterrey,0,2,A,2.41,3.45,3.13,2.52,3.45,3.14,2.37,3.24,2.9
977,Mexico,Liga MX,2014/2015,03/05/2015,18:00,U.N.A.M.- Pumas,Cruz Azul,0,1,A,3.3,3.22,2.43,3.39,3.25,2.48,3.11,3.09,2.31
978,Mexico,Liga MX,2014/2015,03/05/2015,23:00,Leones Negros,Veracruz,1,2,A,2.6,3.16,3.09,2.77,3.2,3.14,2.52,3.02,2.86
979,Mexico,Liga MX,2014/2015,09/05/2015,01:30,Queretaro,Chiapas,1,0,H,1.64,4.17,5.7,1.71,4.3,5.7,1.64,3.74,5.06
980,Mexico,Liga MX,2014/2015,09/05/2015,02:30,Veracruz,Pachuca,1,2,A,2.22,3.63,3.28,2.32,3.63,3.5,2.19,3.26,3.18
981,Mexico,Liga MX,2014/2015,10/05/2015,01:00,Monterrey,U.N.A.M.- Pumas,2,2,D,1.62,4.19,5.74,1.7,4.19,5.75,1.63,3.81,5.07
982,Mexico,Liga MX,2014/2015,10/05/2015,02:06,Club Leon,Club Tijuana,6,2,H,2.68,3.6,2.64,2.7,3.61,2.85,2.52,3.33,2.63
983,Mexico,Liga MX,2014/2015,10/05/2015,02:30,Cruz Azul,Leones Negros,0,2,A,1.49,4.24,8.29,1.51,4.3,8.7,1.47,3.93,7.22
984,Mexico,Liga MX,2014/2015,10/05/2015,02:30,Santos Laguna,Puebla,2,2,D,1.76,3.92,4.84,1.8,3.94,5.0,1.73,3.61,4.49
985,Mexico,Liga MX,2014/2015,10/05/2015,03:00,Atlas,Club America,1,2,A,3.07,3.36,2.44,3.2,3.36,2.59,2.91,3.17,2.4
986,Mexico,Liga MX,2014/2015,10/05/2015,18:00,Toluca,U.A.N.L.- Tigres,0,0,D,2.01,3.54,4.09,2.01,3.6,4.35,1.93,3.34,3.85
987,Mexico,Liga MX,2014/2015,10/05/2015,23:00,Guadalajara Chivas,Monarcas,2,3,A,1.89,3.52,4.71,1.91,3.62,5.0,1.81,3.38,4.4
988,Mexico,Liga MX,2014/2015,14/05/2015,01:00,Santos Laguna,U.A.N.L.- Tigres,1,1,D,2.74,3.38,2.75,2.81,3.38,2.82,2.59,3.15,2.67
989,Mexico,Liga MX,2014/2015,14/05/2015,03:06,Pachuca,Club America,3,2,H,3.26,3.29,2.41,3.4,3.3,2.48,3.09,3.14,2.29
990,Mexico,Liga MX,2014/2015,15/05/2015,01:00,Queretaro,Veracruz,2,1,H,1.99,3.35,4.48,2.1,3.45,4.48,1.98,3.18,3.86
991,Mexico,Liga MX,2014/2015,15/05/2015,03:00,Guadalajara Chivas,Atlas,0,0,D,2.67,3.02,3.13,2.73,3.1,3.17,2.47,2.94,3.0
992,Mexico,Liga MX,2014/2015,16/05/2015,23:00,Club America,Pachuca,3,4,A,1.61,4.26,5.98,1.67,4.3,6.4,1.58,3.82,5.57
993,Mexico,Liga MX,2014/2015,17/05/2015,01:00,U.A.N.L.- Tigres,Santos Laguna,0,1,A,2.1,3.48,3.77,2.13,3.48,4.33,1.99,3.27,3.69
994,Mexico,Liga MX,2014/2015,18/05/2015,00:00,Atlas,Guadalajara Chivas,1,4,A,2.36,3.14,3.47,2.45,3.3,3.56,2.31,3.02,3.18
995,Mexico,Liga MX,2014/2015,18/05/2015,02:00,Veracruz,Queretaro,2,2,D,2.33,3.34,3.31,2.4,3.34,3.4,2.25,3.14,3.15
996,Mexico,Liga MX,2014/2015,22/05/2015,02:06,Pachuca,Queretaro,2,0,H,2.65,3.4,2.83,2.76,3.4,3.2,2.43,3.22,2.81
997,Mexico,Liga MX,2014/2015,22/05/2015,04:00,Santos Laguna,Guadalajara Chivas,0,0,D,2.09,3.42,3.94,2.13,3.5,4.2,2.04,3.25,3.6
998,Mexico,Liga MX,2014/2015,25/05/2015,01:00,Guadalajara Chivas,Santos Laguna,0,3,A,2.37,3.24,3.35,2.5,3.24,3.4,2.29,3.07,3.14
999,Mexico,Liga MX,2014/2015,25/05/2015,03:00,Queretaro,Pachuca,2,0,H,1.98,3.78,3.91,2.02,3.78,4.15,1.94,3.44,3.67
1000,Mexico,Liga MX,2014/2015,29/05/2015,02:30,Santos Laguna,Queretaro,5,0,H,2.13,3.51,3.68,2.16,3.51,3.88,2.04,3.28,3.51
1001,Mexico,Liga MX,2014/2015,01/06/2015,02:30,Queretaro,Santos Laguna,3,0,H,2.29,3.58,3.23,2.31,3.6,3.55,2.14,3.34,3.22
1002,Mexico,Liga MX,2015/2016,25/07/2015,01:30,Veracruz,Guadalajara Chivas,2,0,H,2.53,3.08,3.28,2.54,3.2,3.5,2.37,2.99,3.12
1003,Mexico,Liga MX,2015/2016,25/07/2015,23:00,Cruz Azul,Monarcas,0,3,A,2.01,3.49,4.16,2.02,3.7,5.4,1.82,3.4,4.33
1004,Mexico,Liga MX,2015/2016,26/07/2015,01:00,U.A.N.L.- Tigres,Toluca,0,1,A,2.46,3.31,3.21,2.47,3.31,3.6,2.27,3.09,3.21
1005,Mexico,Liga MX,2015/2016,26/07/2015,02:06,Pachuca,Club Tijuana,2,1,H,1.85,3.9,4.41,2.1,3.9,4.55,1.84,3.58,3.96
1006,Mexico,Liga MX,2015/2016,26/07/2015,02:30,Atlas,Queretaro,0,2,A,2.67,3.27,2.9,2.67,3.27,3.3,2.45,3.06,2.94
1007,Mexico,Liga MX,2015/2016,26/07/2015,03:00,Dorados de Sinaloa,Chiapas,0,0,D,2.43,3.23,3.29,2.51,3.3,3.3,2.37,3.09,3.03
1008,Mexico,Liga MX,2015/2016,26/07/2015,03:00,Santos Laguna,Club Leon,1,3,A,2.09,3.66,3.65,2.16,3.69,3.65,2.04,3.42,3.42
1009,Mexico,Liga MX,2015/2016,26/07/2015,18:00,U.N.A.M.- Pumas,Monterrey,3,0,H,2.23,3.29,3.68,2.35,3.29,3.68,2.2,3.16,3.25
1010,Mexico,Liga MX,2015/2016,26/07/2015,23:00,Puebla,Club America,4,2,H,2.61,3.35,2.86,3.2,3.35,2.94,2.67,3.1,2.65
1011,Mexico,Liga MX,2015/2016,01/08/2015,01:30,Queretaro,Pachuca,1,2,A,2.49,3.42,3.03,2.52,3.44,3.2,2.34,3.21,2.93
1012,Mexico,Liga MX,2015/2016,01/08/2015,03:30,Club Tijuana,Dorados de Sinaloa,1,2,A,1.79,3.78,4.92,1.86,3.78,4.92,1.77,3.52,4.38
1013,Mexico,Liga MX,2015/2016,01/08/2015,23:00,Club America,Atlas,1,3,A,1.71,3.83,5.53,1.75,3.9,5.55,1.67,3.56,5.08
1014,Mexico,Liga MX,2015/2016,02/08/2015,02:06,Club Leon,Veracruz,4,1,H,1.78,3.86,4.91,1.8,3.91,5.1,1.72,3.63,4.55
1015,Mexico,Liga MX,2015/2016,02/08/2015,02:30,Monarcas,U.A.N.L.- Tigres,1,0,H,1.95,3.4,4.58,2.01,3.45,4.58,1.89,3.29,4.08
1016,Mexico,Liga MX,2015/2016,02/08/2015,03:00,Chiapas,Santos Laguna,2,1,H,2.27,3.63,3.18,2.38,3.64,3.26,2.24,3.33,3.04
1017,Mexico,Liga MX,2015/2016,02/08/2015,18:00,Toluca,U.N.A.M.- Pumas,2,1,H,2.25,3.32,3.59,2.29,3.35,3.7,2.11,3.21,3.41
1018,Mexico,Liga MX,2015/2016,02/08/2015,23:00,Guadalajara Chivas,Cruz Azul,0,1,A,3.35,3.09,2.48,3.35,3.15,2.77,2.88,2.97,2.56
1019,Mexico,Liga MX,2015/2016,08/08/2015,01:30,Veracruz,Chiapas,2,1,H,2.71,3.18,2.92,2.71,3.2,3.03,2.51,3.06,2.83
1020,Mexico,Liga MX,2015/2016,08/08/2015,03:30,Santos Laguna,Club Tijuana,0,1,A,1.95,3.83,3.98,1.98,3.83,4.33,1.9,3.55,3.72
1021,Mexico,Liga MX,2015/2016,08/08/2015,23:00,Cruz Azul,Club Leon,2,0,H,2.17,3.61,3.48,2.24,3.61,3.5,2.11,3.35,3.28
1022,Mexico,Liga MX,2015/2016,09/08/2015,02:06,Pachuca,Club America,0,3,A,2.54,3.49,2.9,2.59,3.5,3.02,2.43,3.26,2.79
1023,Mexico,Liga MX,2015/2016,09/08/2015,02:30,Atlas,Monterrey,0,3,A,2.51,3.28,3.05,2.57,3.4,3.18,2.42,3.12,2.9
1024,Mexico,Liga MX,2015/2016,09/08/2015,03:00,Dorados de Sinaloa,Queretaro,1,1,D,2.63,3.25,2.97,2.67,3.35,3.04,2.47,3.14,2.82
1025,Mexico,Liga MX,2015/2016,09/08/2015,18:00,Toluca,Monarcas,0,1,A,1.97,3.55,4.25,2.2,3.58,4.5,1.92,3.34,3.89
1026,Mexico,Liga MX,2015/2016,09/08/2015,23:00,Puebla,U.N.A.M.- Pumas,3,2,H,2.4,3.35,3.18,2.47,3.45,3.18,2.32,3.18,2.99
1027,Mexico,Liga MX,2015/2016,10/08/2015,01:00,U.A.N.L.- Tigres,Guadalajara Chivas,2,2,D,1.76,3.43,6.05,1.95,3.55,7.0,1.73,3.31,5.06
1028,Mexico,Liga MX,2015/2016,12/08/2015,02:30,Club America,Dorados de Sinaloa,4,0,H,1.47,4.52,7.99,1.5,4.52,7.99,1.45,4.18,6.78
1029,Mexico,Liga MX,2015/2016,12/08/2015,02:30,Queretaro,Santos Laguna,1,2,A,2.31,3.54,3.19,2.37,3.54,3.26,2.21,3.31,3.09
1030,Mexico,Liga MX,2015/2016,12/08/2015,03:00,Monterrey,Pachuca,4,3,H,1.79,3.92,4.65,1.95,3.92,4.75,1.76,3.63,4.26
1031,Mexico,Liga MX,2015/2016,12/08/2015,04:00,Club Tijuana,Veracruz,1,3,A,2.2,3.48,3.52,2.2,3.48,4.0,2.04,3.29,3.52
1032,Mexico,Liga MX,2015/2016,13/08/2015,02:00,Puebla,Toluca,1,0,H,2.7,3.31,2.84,2.73,3.31,2.88,2.55,3.12,2.72
1033,Mexico,Liga MX,2015/2016,13/08/2015,02:05,Club Leon,U.A.N.L.- Tigres,2,1,H,2.48,3.51,2.96,2.5,3.51,3.2,2.35,3.28,2.88
1034,Mexico,Liga MX,2015/2016,13/08/2015,02:30,Guadalajara Chivas,Monarcas,2,0,H,2.8,3.09,2.86,2.86,3.25,2.9,2.63,3.03,2.73
